config_id,node_id,highlight_reason,n_members,degree,component_id,mean_imputation_fraction,physically_derived_fraction,candidate_population_top,radius_class_top,orbit_class_top,thermal_class_top,mean_pl_rade,mean_pl_bmasse,mean_pl_dens,mean_pl_orbper,mean_pl_orbsmax,mean_pl_insol,mean_pl_eqt,example_pl_names,interpretation_text,caution_text
thermal_pca2_cubes10_overlap0p35,cube18_cluster2,central_node;cycle_component_node;risky_node,9,3,5,0.8333333333333334,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,cool,7.780559156590249,119.66900613513242,1.200445663365534,2967.2740576096367,3.067052141552845,0.09327395641459696,2.088638948097216,"[""GJ 1148 c"", ""GJ 163 d"", ""GJ 3138 d"", ""GJ 4274 c"", ""GJ 687 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube12_cluster4,central_node;cycle_component_node;risky_node,8,3,6,0.875,0.0,sub_neptune_candidate,sub_neptune_size,long_period,cool,3.12,11.50913814125,2.768380749519874,1514.6518187499992,1.7803937500000004,0.18834302542079967,0.0,"[""GJ 229 b"", ""GJ 3293 c"", ""GJ 3323 c"", ""GJ 667 C g"", ""GJ 682 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube13_cluster2,central_node;cycle_component_node;risky_node,8,3,6,0.875,0.0,sub_neptune_candidate,sub_neptune_size,long_period,cool,3.12,11.50913814125,2.768380749519874,1514.6518187499992,1.7803937500000004,0.18834302542079967,0.0,"[""GJ 229 b"", ""GJ 3293 c"", ""GJ 3323 c"", ""GJ 667 C g"", ""GJ 682 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube18_cluster3,central_node;cycle_component_node;risky_node,8,3,6,0.875,0.0,sub_neptune_candidate,sub_neptune_size,long_period,cool,3.12,11.50913814125,2.768380749519874,1514.6518187499992,1.7803937500000004,0.18834302542079967,0.0,"[""GJ 229 b"", ""GJ 3293 c"", ""GJ 3323 c"", ""GJ 667 C g"", ""GJ 682 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube19_cluster3,central_node;cycle_component_node;risky_node,8,3,6,0.875,0.0,sub_neptune_candidate,sub_neptune_size,long_period,cool,3.12,11.50913814125,2.768380749519874,1514.6518187499992,1.7803937500000004,0.18834302542079967,0.0,"[""GJ 229 b"", ""GJ 3293 c"", ""GJ 3323 c"", ""GJ 667 C g"", ""GJ 682 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube27_cluster4,central_node;cycle_component_node;risky_node,8,3,4,0.875,0.0,warm_or_cool_giant_candidate,jovian_size,intermediate_period,hot,11.288606066436351,521.8535502250002,1.8493487584463735,132.47648637499998,0.49763375,23.323545654267804,929.1964776438026,"[""HD 12484 b"", ""HD 147018 b"", ""HD 215152 e"", ""HD 2952 b"", ""HD 37605 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube33_cluster14,central_node;cycle_component_node;extreme_large_radius;risky_node,8,3,30,0.3125,0.0,hot_jupiter_candidate,jovian_size,short_period,hot,13.817552357617998,927.2284959799999,1.8429920904293473,8.36278384625,0.08256124999999995,260.8437515356925,1358.1784397136414,"[""BD-08 2823 b"", ""HIP 14810 b"", ""TOI-1294 b"", ""TOI-1820 b"", ""TOI-481 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube34_cluster5,central_node;cycle_component_node;risky_node,8,3,4,0.875,0.0,warm_or_cool_giant_candidate,jovian_size,intermediate_period,hot,11.288606066436351,521.8535502250002,1.8493487584463735,132.47648637499998,0.49763375,23.323545654267804,929.1964776438026,"[""HD 12484 b"", ""HD 147018 b"", ""HD 215152 e"", ""HD 2952 b"", ""HD 37605 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube34_cluster11,central_node;cycle_component_node;extreme_large_radius;risky_node,8,3,30,0.3125,0.0,hot_jupiter_candidate,jovian_size,short_period,hot,13.817552357617998,927.2284959799999,1.8429920904293473,8.36278384625,0.08256124999999995,260.8437515356925,1358.1784397136414,"[""BD-08 2823 b"", ""HIP 14810 b"", ""TOI-1294 b"", ""TOI-1820 b"", ""TOI-481 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube40_cluster4,central_node;cycle_component_node;extreme_large_radius;risky_node,8,3,30,0.3125,0.0,hot_jupiter_candidate,jovian_size,short_period,hot,13.817552357617998,927.2284959799999,1.8429920904293473,8.36278384625,0.08256124999999995,260.8437515356925,1358.1784397136414,"[""BD-08 2823 b"", ""HIP 14810 b"", ""TOI-1294 b"", ""TOI-1820 b"", ""TOI-481 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube41_cluster3,central_node;cycle_component_node;extreme_large_radius;risky_node,8,3,30,0.3125,0.0,hot_jupiter_candidate,jovian_size,short_period,hot,13.817552357617998,927.2284959799999,1.8429920904293473,8.36278384625,0.08256124999999995,260.8437515356925,1358.1784397136414,"[""BD-08 2823 b"", ""HIP 14810 b"", ""TOI-1294 b"", ""TOI-1820 b"", ""TOI-481 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube33_cluster3,risky_node,7,1,24,0.5714285714285714,0.0,warm_or_cool_giant_candidate,jovian_size,short_period,hot,10.010424115112944,1265.0669469942852,3.2175921589601963,13.987989825714285,0.10639999999999994,63.58133662121245,1133.9305316759871,"[""CI Tau c"", ""HD 125595 b"", ""HD 43691 b"", ""HIP 57274 b"", ""Kepler-1577 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube34_cluster1,risky_node,7,1,24,0.5714285714285714,0.0,warm_or_cool_giant_candidate,jovian_size,short_period,hot,10.010424115112944,1265.0669469942852,3.2175921589601963,13.987989825714285,0.10639999999999994,63.58133662121245,1133.9305316759871,"[""CI Tau c"", ""HD 125595 b"", ""HD 43691 b"", ""HIP 57274 b"", ""Kepler-1577 b""]","Thermally extreme node, but interpretation is weakened by high imputation dependence.",High imputation dependence reduces confidence in fine-grained scientific interpretation.
thermal_pca2_cubes10_overlap0p35,cube46_cluster3,extreme_insolation;extreme_temperature;reliable_node,7,1,36,0.0,0.0,hot_jupiter_candidate,jovian_size,short_period,very_hot,11.044983072857145,513.2872969657143,3.136690835107084,1.6617060673957142,0.02895582373305484,4225.8595857142855,2240.1428571428573,"[""K2-131 b"", ""KELT-20 b"", ""Kepler-78 b"", ""MASCARA-4 b"", ""TOI-4773 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
thermal_pca2_cubes10_overlap0p35,cube47_cluster2,extreme_insolation;extreme_temperature;reliable_node,7,1,35,0.07142857142857142,0.0,super_earth_candidate,rocky_size,short_period,very_hot,3.5857474942857137,101.84100000000012,5.3386762850042695,1.1518274687142858,0.021838571428571412,4763.02544714502,2114.4314285714286,"[""HAT-P-49 b"", ""HD 137496 b"", ""Kepler-1338 b"", ""Kepler-1368 b"", ""Kepler-1589 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
